id,budget,overview,popularity,revenue,runtime,title,vote_average,vote_count,collections,company,country,language,director,genre,actor,year,return
16373,0.0,A brother and sister move into an old seaside house they find abandoned for many years on the English coast. Their original enchantment with the house diminishes as they hear stories of the previous owners and meet their daughter (now a young woman) who now lives as a neighbor with her grandfather. Also heard are unexplained sounds during the night. It becomes obvious that the house is haunted.,2.933523,0.0,99.0,The Uninvited,7.0,51.0,None,Paramount Pictures,United States of America,English,Lewis Allen,"['Drama', 'Fantasy', 'Horror', 'Mystery']","['Ray Milland', 'Ruth Hussey', 'Gail Russell']",1944,0.0
953,75000000.0,"Zoo animals leave the comforts of man-made habitats for exotic adventure in this animated family film. After escaping from the zoo, four friends -- a lion, a hippo, a zebra and a giraffe -- are sent back to Africa. When their ship capsizes, stranding them on Madagascar, an island populated by crazy critters, the pals must adapt to jungle life and their new roles as wild animals.",16.136217,532680671.0,86.0,Madagascar,6.6,3322.0,Madagascar Collection,DreamWorks SKG,United States of America,English,Eric Darnell,"['Family', 'Animation']","['Ben Stiller', 'Chris Rock', 'David Schwimmer']",2005,7.1
921,88000000.0,"The true story of boxer, Jim Braddock who, in the 1920’s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state.",6.363884,108539911.0,144.0,Cinderella Man,7.3,630.0,None,Miramax Films,United States of America,English,Ron Howard,"['Romance', 'Drama', 'History']","['Russell Crowe', 'Renée Zellweger', 'Paul Giamatti']",2005,1.23
9787,25000000.0,"The film follows the surf and skateboarding trends that originated in Venice, California during the 1970s.",4.350049,13411957.0,107.0,Lords of Dogtown,7.0,215.0,None,Columbia Pictures,Germany,English,Catherine Hardwicke,['Drama'],"['Emile Hirsch', 'Victor Rasuk', 'Rebecca De Mornay']",2005,0.54
10226,0.0,"Alexia travels with her friend Marie to spend a couple of days with her family in their farm in the country. They arrive late and they are welcomed by Alexia's father. Late in the night, a sadistic and sick killer breaks into the farmhouse, slaughters Alexia's family--including their dog--and kidnaps Alexia. Marie hides from the criminal and tries to help the hysterical and frightened Alexia, chase the maniac, and disclose his identity in the end.",5.460821,0.0,91.0,High Tension,6.6,279.0,None,Lionsgate,France,Italiano,Alexandre Aja,"['Horror', 'Thriller', 'Mystery']","['Cécile de France', 'Maïwenn', 'Philippe Nahon']",2003,0.0
21295,27000000.0,"Working class New York bus driver Ralph Kramden is always coming up with get-rich-quick schemes for him and his best friend, Ed Norton, who's always around to help him get in (and out of) trouble.",4.57478,0.0,90.0,The Honeymooners,4.1,21.0,None,Paramount Pictures,United States of America,English,John Schultz,['Comedy'],"['Cedric the Entertainer', 'Mike Epps', 'Gabrielle Union']",2005,0.0
3011,0.0,"To help his divorced neighbor claim a substantial inheritance, a family man poses as her husband. The ruse spills over into his career in advertising, and his recent promotion relies on his wholesome and moral appearance.",3.314695,0.0,130.0,Good Neighbor Sam,5.0,6.0,None,Columbia Pictures,United States of America,English,David Swift,['Comedy'],"['Jack Lemmon', 'Romy Schneider', 'Dorothy Provine']",1964,0.0
272,150000000.0,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",28.505341,374218673.0,140.0,Batman Begins,7.5,7511.0,The Dark Knight Collection,DC Comics,United Kingdom,English,Christopher Nolan,"['Action', 'Crime', 'Drama']","['Christian Bale', 'Michael Caine', 'Liam Neeson']",2005,2.49
15648,0.0,"Holly is tired of moving every time her mom Jean breaks up with yet another second-rate guy. To distract her mother from her latest bad choice, Holly conceives the perfect plan for the perfect man, an imaginary secret admirer who will romance Jean and boost her self-esteem.",4.845647,0.0,100.0,The Perfect Man,5.5,207.0,None,Universal Pictures,United States of America,English,Mark Rosman,"['Comedy', 'Drama', 'Family', 'Romance']","['Hilary Duff', 'Heather Locklear', 'Chris Noth']",2005,0.0
11451,50000000.0,"Maggie Peyton, the new owner of Number 53 - the free-wheelin' Volkswagen bug with a mind of its own - puts the car through its paces on the road to becoming a NASCAR competitor.",9.35239,66002004.0,101.0,Herbie Fully Loaded,5.1,559.0,Herbie Collection,Walt Disney Pictures,United States of America,English,Angela Robinson,"['Comedy', 'Family', 'Adventure', 'Fantasy', 'Romance']","['Lindsay Lohan', 'Michael Keaton', 'Matt Dillon']",2005,1.32
11683,15000000.0,"The world is full of zombies and the survivors have barricaded themselves inside a walled city to keep out the living dead. As the wealthy hide out in skyscrapers and chaos rules the streets, the rest of the survivors must find a way to stop the evolving zombies from breaking into the city.",9.478117,46770602.0,93.0,Land of the Dead,6.0,395.0,Living Dead Collection,Universal Pictures,Canada,English,George A. Romero,['Horror'],"['Simon Baker', 'John Leguizamo', 'Dennis Hopper']",2005,3.12
9722,85000000.0,"Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic show ""Bewitched"".",9.276085,131426169.0,102.0,Bewitched,4.8,463.0,None,Columbia Pictures Corporation,United States of America,English,Nora Ephron,"['Comedy', 'Fantasy', 'Romance']","['Nicole Kidman', 'Will Ferrell', 'Shirley MacLaine']",2005,1.55
2994,400000.0,One of the great comic book movies of all time from director Mario Bava.,2.586658,0.0,100.0,Danger: Diabolik,6.1,23.0,None,Paramount Pictures,Italy,Italiano,Mario Bava,"['Action', 'Comedy', 'Crime']","['John Phillip Law', 'Marisa Mell', 'Michel Piccoli']",1968,0.0
76094,0.0,A well-established tale of a long-running feud between two mountain clans. The features of this production were the new three-strip Technicolor process showing the outdoor Californian settings and an energetic young cast. It is said that Li'l Abner was based on Henry Fonda's performance.,0.517872,0.0,102.0,The Trail of the Lonesome Pine,5.3,10.0,None,Paramount Pictures,United States of America,English,Henry Hathaway,"['Action', 'Romance']","['Sylvia Sidney', 'Henry Fonda', 'Fred Stone']",1936,0.0
42491,0.0,"Report reaches the US cavalry that the Apache leader Ulzana has left his reservation with a band of followers. A compassionate young officer, Lieutenant DeBuin, is given a small company to find him and bring him back; accompanying the troop is McIntosh, an experienced scout, and Ke-Ni-Tay, an Apache guide. Ulzana massacres, rapes and loots across the countryside; and as DeBuin encounters the remains of his victims, he is compelled to learn from McIntosh and to confront his own naivity and hidden prejudices.",6.349126,0.0,103.0,Ulzana's Raid,6.3,22.0,None,Universal Pictures,United States of America,English,Robert Aldrich,"['Action', 'Drama', 'Western']","['Burt Lancaster', 'Bruce Davison', 'Jorge Luke']",1972,0.0
120747,0.0,"A dramatised life of Samuel Langhorn Clemens, or Mark Twain.",0.673755,0.0,130.0,The Adventures of Mark Twain,5.0,2.0,None,Warner Bros.,United States of America,English,Irving Rapper,"['Adventure', 'Drama']","['Fredric March', 'Alexis Smith', 'Donald Crisp']",1944,0.0
26323,0.0,"An ambitious Mexican-American gets mixed up with his boss""s neurotic wife.",1.588639,0.0,90.0,Bordertown,4.8,8.0,None,Warner Bros.,United States of America,English,Archie Mayo,"['Crime', 'Drama']","['Paul Muni', 'Bette Davis', 'Margaret Lindsay']",1935,0.0
31901,0.0,Henry (Streisand) is a woman who would do anything for her husband Pete-- including borrow money so he has a chance of making his dreams come true. But now there's the loan sharks to deal with...,1.266873,0.0,90.0,For Pete's Sake,5.1,9.0,None,Columbia Pictures,United States of America,English,Peter Yates,"['Action', 'Comedy', 'Romance']","['Barbra Streisand', 'Michael Sarrazin', 'Estelle Parsons']",1974,0.0
28455,0.0,"A marriage that seemed perfect comes crashing down after the supposed death of Jack Saunders, husband of Adrienne Saunders. After his supposed death, strange developments begin to be discovered by Adrienne regarding Jack's past. Developments that lead her to believe she has been Deceived.",13.541552,0.0,104.0,Deceived,5.4,26.0,None,Touchstone Pictures,United States of America,English,Damian Harris,['Thriller'],"['Goldie Hawn', 'John Heard', 'Tom Irwin']",1991,0.0
11588,8800000.0,"Simon Cable wakes up in a hospital bed, confused and disoriented. He soon discovers from doctors that he has amnesia and is unable to remember the last two years of his life. Cable investigates what has happened to him and slowly pieces together his enigmatic past.",3.561706,0.0,90.0,The I Inside,5.8,64.0,None,Miramax Films,United Kingdom,English,Roland Suso Richter,"['Thriller', 'Mystery', 'Science Fiction']","['Ryan Phillippe', 'Sarah Polley', 'Piper Perabo']",2004,0.0
74,132000000.0,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop of his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",19.929377,591739379.0,116.0,War of the Worlds,6.2,2397.0,None,Paramount Pictures,United States of America,English,Steven Spielberg,"['Adventure', 'Thriller', 'Science Fiction']","['Tom Cruise', 'Dakota Fanning', 'Miranda Otto']",2005,4.48
28270,0.0,Harry Dean has a perfect plan to steal a priceless bust. The core of which is Nicole a look alike for his marks late wife. Will the gambit go as planned?,3.035438,0.0,109.0,Gambit,6.8,26.0,None,Universal Pictures,United States of America,العربية,Ronald Neame,"['Action', 'Comedy', 'Crime']","['Michael Caine', 'Shirley MacLaine', 'Herbert Lom']",1966,0.0
73376,0.0,"The true story of Ivan Sanchin, the KGB officer who was Stalin's private film projectionist from 1939 until the dictator's death. Told from Sanchin's view, the sympathetic but tragically flawed hero maintains unwavering faith in his ""Master"" despite the arrest of his neighbors and his involvement with their daughter, his wife's affair with the chilling State Security chief Lavrentii Beria and her tragic decline, and the deadly political machinations within the Kremlin he witnesses firsthand. Written by Martin H. Booda",0.308439,0.0,137.0,The Inner Circle,4.9,7.0,None,Columbia Pictures,United States of America,English,Andrei Konchalovsky,"['Drama', 'War', 'History', 'Romance']","['Tom Hulce', 'Bob Hoskins', 'Lolita Davidovich']",1991,0.0
14922,0.0,An ensemble cast telling 10 stories with intertwining characters. One story is about a father and son who are dating the same woman . Another features a woman who long ago gave her baby up for adoption but is now being blackmailed by a documentary filmmaker who claims to know the now-grown child's whereabouts.,3.499985,0.0,128.0,Happy Endings,5.6,36.0,None,Lions Gate Films,United States of America,English,Don Roos,"['Comedy', 'Drama', 'Romance']","['Lisa Kudrow', 'Steve Coogan', 'Maggie Gyllenhaal']",2005,0.0
17599,15000000.0,"In this highly speculative historical thriller, Colonel Franz Ritter (George C. Scott), a former hero pilot now working for military intelligence, is assigned to the great Hindenburg airship as its chief of security. As he races against the clock to uncover a possible saboteur aboard the doomed zeppelin he finds that any of the passengers and crew could be the culprit.",2.659356,0.0,125.0,The Hindenburg,6.2,31.0,None,Universal Pictures,United States of America,English,Robert Wise,"['History', 'Drama', 'Thriller']","['George C. Scott', 'Anne Bancroft', 'William Atherton']",1975,0.0
26654,0.0,"Filmed some 18 months before its release, Conflict is one of two melodramas in which Humphrey Bogart self-consciously portrayed a wife murderer (the other was The Two Mrs. Carrolls). Bogie plays unhappily married Richard Mason, who concocts a meticulous scheme to kill his shrewish wife, Kathryn (Rose Hobart), so that he'll be free to marry her sister, Evelyn (Alexis Smith).",1.720804,0.0,86.0,Conflict,5.6,14.0,None,Warner Bros.,United States of America,English,Curtis Bernhardt,['Thriller'],"['Humphrey Bogart', 'Alexis Smith', 'Sydney Greenstreet']",1945,0.0
